token_id,count,acc
228,4,0.25
230,29,0.13793103448275862
231,15,0.13333333333333333
232,4,0.0
233,4,0.0
234,10,0.3
235,2,0.0
236,12,0.3333333333333333
239,22,0.13636363636363635
241,6,0.0
243,6,0.16666666666666666
244,131,0.3435114503816794
245,2,0.0
246,1,0.0
248,24,0.16666666666666666
249,2,0.0
250,2,0.0
252,33,0.18181818181818182
253,20,0.25
254,2,0.0
256,2,0.0
257,17,0.0
258,11,0.18181818181818182
260,19,0.2631578947368421
261,4,0.0
262,2,0.0
263,6,0.16666666666666666
264,2,0.5
265,6,0.16666666666666666
267,38,0.4473684210526316
268,24,0.16666666666666666
269,41,0.21951219512195122
270,15,0.3333333333333333
271,12,0.25
272,3,0.0
273,4,0.0
274,15,0.06666666666666667
275,1,0.0
276,19,0.10526315789473684
277,8,0.125
279,2,0.0
280,6,0.3333333333333333
281,68,0.3088235294117647
282,8,0.0
285,1,0.0
286,9,0.0
288,54,0.2962962962962963
289,26,0.19230769230769232
290,7,0.0
291,15,0.6
292,8,0.0
293,11,0.18181818181818182
294,7,0.0
295,4,0.5
296,10,0.1
297,28,0.17857142857142858
298,18,0.3333333333333333
299,4,0.0
300,12,0.25
302,21,0.38095238095238093
303,22,0.18181818181818182
304,5,0.2
305,1,0.0
306,7,0.2857142857142857
308,27,0.3333333333333333
309,6,0.3333333333333333
310,5,0.2
311,91,0.5604395604395604
312,16,0.3125
314,8,0.25
315,24,0.125
317,6,0.0
318,10,0.1
319,31,0.2903225806451613
320,22,0.18181818181818182
321,22,0.13636363636363635
323,1,0.0
324,12,0.16666666666666666
325,29,0.20689655172413793
326,29,0.2413793103448276
328,33,0.21212121212121213
329,6,0.0
330,16,0.1875
332,8,0.125
333,13,0.23076923076923078
334,1,0.0
335,41,0.12195121951219512
336,2,0.0
338,4,0.0
339,13,0.07692307692307693
340,4,0.25
341,27,0.3333333333333333
343,22,0.5454545454545454
344,23,0.21739130434782608
345,3,0.3333333333333333
346,2,0.0
347,8,0.5
348,13,0.07692307692307693
349,15,0.2
350,4,0.25
352,29,0.3448275862068966
354,12,0.16666666666666666
355,2,0.5
356,17,0.17647058823529413
357,16,0.0
359,17,0.17647058823529413
360,3,0.0
361,18,0.2222222222222222
362,51,0.21568627450980393
